OBJECTID,Park Name,Property Management Area,SE_ANNO_CAD_DATA,PARKSBND_AREA,ORIG_FID,Spatial Data Quality Level,GLOBALID,GIS_CREATOR,GIS_CRT_DT,GIS_EDITOR,GIS_EDT_DT,x,y
69953,GILMAN PLAYGROUND,242,System.Byte[],170325.786591,173,QL-D3,75818502-0bdc-4e0b-99c2-47733780507d,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1261890.0634063,247186.3325243
69954,GOLDEN GARDENS PARK,243,System.Byte[],4324217.273724,174,QL-D3,9ba891b8-aead-4d98-8a2b-2cd7548cb643,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1254411.68761507,255482.682729468
69955,GRAND ARMY CEMETERY,354,System.Byte[],124491.45479,175,QL-D3,4eab9bc9-8499-4558-95db-2fc58450b70e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1274834.01684906,235684.441486135
69956,GREEN LAKE,307,System.Byte[],11150307.09654,176,QL-D3,1f1d94f7-3497-4d4a-aec3-2676bc89f0b5,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1269699.8568418,250965.486383304
69957,GREEN LAKE PARK,307,System.Byte[],3765452.649792,177,QL-D3,f0efe93c-22db-4ac7-9f45-740314ac5aa7,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1268893.44834964,248423.566270307
69958,GREENWOOD PARK,4408,System.Byte[],119167.772147,178,QL-D3,319b9a19-daa0-4cbc-9cfa-0fda94cfa7a8,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1266773.55232698,256485.910053715
69959,GREENWOOD TRIANGLE,245,System.Byte[],4502.904602,179,QL-D3,672cf3d4-0ead-493e-aa70-84d5af856f14,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1264032.9255904,247731.442326471
69960,GREG DAVIS PARK,4157,System.Byte[],61105.816569,180,QL-D3,26088160-51aa-4bfe-a0ce-c2b0f23533f1,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1261976.54978189,205986.006788641
69961,HALLER LAKE COMMUNITY ST END,4464,System.Byte[],15470.693536,181,QL-D3,f9faced7-3753-4fd2-91ca-282cc58d6898,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1270543.41683447,266088.353447214
69962,HAMILTON VIEWPOINT PARK,454,System.Byte[],734721.887994,182,QL-D3,c761c7f4-87a8-40e6-bdcb-e6b71837f082,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1257386.99957781,220179.670658469
69963,HARBOR PATROL,478,System.Byte[],77296.44311,183,QL-D3,6449f494-b971-4b91-b611-f763bd58a0d3,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1269667.35198556,239089.850357711
69964,HARRISON RIDGE GREENBELT,356,System.Byte[],171022.049979,184,QL-D3,696987a0-1bb3-4c1a-bc07-215b4cf7bbe3,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281007.40935789,229315.629420638
69965,HARVARD-MILLER/ROANOKE ANNEX,3695,System.Byte[],6401.862845,185,QL-D3,ce95a085-abcf-4a3e-8bc9-1287c43e1c74,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273540.07685164,237397.574214712
69966,HELENE MADISON POOL,285,System.Byte[],183349.750322,186,QL-D3,959214b0-6a06-4622-83b5-e7a51830db32,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1270868.57300831,268406.555175632
69967,HERRINGS HOUSE PARK (Tulaltx),4412,System.Byte[],663954.927134,187,QL-D3,c1f61736-f6de-4797-944e-17ba723c8f78,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1266090.61570072,208511.180544049
69968,HIAWATHA PLAYFIELD,456,System.Byte[],526307.550461,188,QL-D3,e276d68a-deb6-4378-8df2-6314df73ae0f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1257471.01417357,214797.191594049
69969,HIGHLAND PARK PLAYGROUND,457,System.Byte[],276582.934668,189,QL-D3,f083f581-b559-42d9-91ac-9a251347f2f3,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1265972.37479548,196059.591930211
69970,HIGHLAND PLACE,3979,System.Byte[],1587.893326,190,QL-D3,0fbd34b0-30b1-49b1-987a-b20b1f7e41f2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1265121.11731164,233391.240363881
69971,HILLMAN P-PATCH,4102,System.Byte[],9253.880689,191,QL-D3,df6ac471-9844-4b41-971a-b63d25decbd6,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284472.30137822,204845.637350217
69972,HING HAY PARK,358,System.Byte[],14403.108011,192,QL-D3,94f9dc32-aa37-43a4-97ba-4389b198ecc6,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1272305.09375732,221922.546109721
69973,HING HAY PARK ADDITION,358,System.Byte[],13322.59072,193,QL-D3,c7c7c480-9e0f-40da-89a1-0f40b0438b78,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1272168.99265157,221920.987385795
69974,HITTS HILL PARK,4413,System.Byte[],137071.562965,194,QL-D3,d34d97ac-e2a5-45ba-9e5a-0be6e6dafef0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282169.72035347,205569.308803141
69975,HOMER HARRIS PARK,4426,System.Byte[],21621.382943,195,QL-D3,1e058aa9-1b8c-4821-ba61-31ec42f07c52,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1278464.42756723,228627.11504963
69976,HOMEWOOD NATURAL AREA ON THORNTON CREEK,4417,System.Byte[],42029.490974,196,QL-D3,8afc29de-304d-48d8-bead-0fb44d0e3780,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1279650.93766139,264286.353442296
69977,HORIUCHI PARK,43,System.Byte[],12503.340731,197,QL-D3,fa1d3a18-cdd7-4c04-ba30-f48ca59e250a,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273928.51505114,223541.747267634
69978,HORTON HILL CORRIDOR,3927,System.Byte[],12973.694187,198,QL-D3,55fb9ce4-4452-4397-aad3-10334a227a3f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281565.57687673,212677.854953468
69979,HOWELL PARK,359,System.Byte[],37586.936716,199,QL-D3,de82c74e-ec5c-4cbf-a9e0-9fe5fd81cf18,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1283565.21067272,228606.557676047
69980,HUBBARD HOMESTEAD PARK,4456,System.Byte[],162797.862364,200,QL-D3,4595306a-07c0-4f08-944f-175771e33053,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273285.05472389,262560.763061464
69981,HUNTER BOULEVARD,4032,System.Byte[],55954.760203,201,QL-D3,d0e9b995-5259-4bc8-8f4a-6499164894db,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282113.09710714,212545.742684886
69982,HYDE PLACE,3905,System.Byte[],385.128361,202,QL-D3,6417e836-9971-4106-8f76-d6ba60487cb8,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1283031.8344429,234010.977641463
69983,I-5 COLONNADE,4446,System.Byte[],372516.24113,203,QL-D3,fe3aab03-0819-451b-a21f-bd3e5eecb5b0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1273062.72150715,235148.012768969
69984,I-90 LID: UNNAMED,4432,System.Byte[],112825.385332,204,QL-D3,6de10068-a134-4521-a604-ad8ec964ceb2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1276314.42399323,218528.641808301
69985,ID/CHINATOWN COMMUNITY CENTER,4437,System.Byte[],8637.110501,205,QL-D3,eb64f709-089b-4d77-bb1c-fd2df8ca20d6,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1272928.60268089,220978.8180103
69986,INTERBAY ATHLETIC FIELD,3887,System.Byte[],322118.656847,206,QL-D3,10cf8846-4e13-4677-988a-b2a9a527791e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1259452.53416064,239817.275740132
69987,INTERBAY GOLF,313,System.Byte[],1757332.021535,207,QL-D3,28aeb731-6965-4b3f-b0c6-550ef78e4c09,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1259557.01820365,238644.61240305
69988,INTERBAY P-PATCH,4086,System.Byte[],83102.742377,208,QL-D3,e00f2a62-f647-4819-8959-032306341088,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1259897.59002906,237700.195984796
69989,INTERLAKEN PARK,3023,System.Byte[],2282241.619411,209,QL-D3,e9598417-e4b4-447f-8d9b-7d322d4166d5,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277203.58888157,235144.96454671
69990,INVERNESS RAVINE PARK,4001,System.Byte[],117976.468594,210,QL-D3,5c516a23-6736-4d9f-8d67-9e3223971a76,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284064.59386031,255666.833935961
69991,JACKSON PARK GOLF COURSE,327,System.Byte[],6635258.255657,211,QL-D3,72335b2a-01d1-43e1-a089-f2175accb47d,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1274792.63897906,269640.81845513
69992,JEFFERSON PARK,114,System.Byte[],1970606.45785,212,QL-D3,6245d5bd-7858-4324-9d64-927a2458d4e0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1275760.71545498,210995.914747804
69993,JEFFERSON PARK GOLF COURSE,4153,System.Byte[],5257203.117929,213,QL-D3,61f2e41c-f1e5-4713-ae42-c328ee2c1b0e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277305.96236448,210446.677329212
69994,JIM ELLIS FREEWAY PARK,312,System.Byte[],225457.724466,214,QL-D3,f7ab90e7-4241-459b-88f0-34e12f6e58e2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1271257.44329356,226173.474287629
69995,JIMI HENDRIX PARK,3121,System.Byte[],100665.047825,215,QL-D3,4c3b3f56-0b2b-42ab-9436-8b738d563946,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1278304.44002631,218268.261423543
69996,"JOHN C. LITTLE, SR. PARK",429,System.Byte[],250912.305185,216,QL-D3,327bbb16-cdfc-48f4-aef1-e2cdffd890ea,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281509.29450898,199876.191908553
69997,JUDGE CHARLES M. STOKES OVERLOOK,4244,System.Byte[],228350.503207,217,QL-D3,f33fa54d-55ad-4f0a-8984-42da29f1f6fc,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1276956.50637047,219223.415025055
69998,JUDKINS PARK AND PLAYFIELD,397,System.Byte[],805950.934556,218,QL-D3,c6bfa974-5685-4bb5-b751-2152393f2043,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1277606.78000431,220308.198944718
69999,JULIA LEE'S PARK,4627,System.Byte[],10880.332422,219,QL-D3,32ca5dad-efa3-41e5-94cf-e72c005955b9,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1279614.4377344,230416.210552797
70000,JUNCTION PLAZA PARK,4455,System.Byte[],6810.456801,220,QL-D3,829d2528-7fde-44e0-a422-35603bc21267,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1257126.39215939,208599.385420129
70001,KATIE BLACKS GARDEN,3122,System.Byte[],28462.987738,221,QL-D3,c1bc09d7-1e91-45f3-8310-19af49fee8f6,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1274169.07067239,218899.680108219
70002,KERRY PARK (FRANKLIN PLACE),342,System.Byte[],13622.467028,222,QL-D3,0d13525b-a48c-443b-80b0-b92a70c97b33,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1264098.26273006,232959.869835556
70003,KERRY PARK AND VIEWPOINT,342,System.Byte[],55047.774228,223,QL-D3,5280eeab-0252-47fb-ac63-ddb374be7cf1,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1264012.79866214,233236.593691558
70004,KEYSTONE PLACE,3880,System.Byte[],9778.895875,224,QL-D3,6148ec95-6da3-4f74-91ed-861f74bedd09,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1270735.7428934,248114.413345307
70005,KILBOURNE PARK,459,System.Byte[],28958.805241,225,QL-D3,fa383a39-5a17-4a55-9f32-e256f49de7b5,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1256177.24313906,194077.417744964
70006,KINNEAR PARK,314,System.Byte[],614668.460841,226,QL-D3,961aef44-24bf-410e-a53b-a226106748f0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1262209.58737355,232595.371548802
70007,KINNEAR PLACE,315,System.Byte[],4014.304504,227,QL-D3,05ee06e4-2d91-4923-9c95-88f3e8393eb8,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1264728.22669323,232122.827546388
70008,KIRKE PARK,4468,System.Byte[],39072.422714,228,QL-D3,248e1f02-df44-49fc-9d8a-b2c9a0204dd8,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1262399.78646822,251987.835716546
70009,KIWANIS MEMORIAL PRESERVE PARK,246,System.Byte[],704806.258897,229,QL-D3,6339f3e5-aa01-45f0-8f88-1be0932feafa,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1254136.79118323,245283.107328132
70010,KIWANIS RAVINE OVERLOOK,4429,System.Byte[],13176.736446,230,QL-D3,f89a23ea-5306-4bef-a3a1-264a814f2d26,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1253571.95963572,244784.848482132
70011,KOBE TERRACE,3915,System.Byte[],44166.135503,231,QL-D3,eba12a49-3572-41cf-b41f-09e55bca77f0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1272549.57489565,222579.121240139
70012,KUBOTA GARDENS,415,System.Byte[],843571.04675,232,QL-D3,57483eee-4042-43d3-9a07-51b20d52d560,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1286368.6250134,190400.296490297
70013,KUBOTA GARDENS NATURAL AREA,262,System.Byte[],931486.183261,233,QL-D3,2888f1e4-c07e-48a2-8557-0e2e2fc8dac5,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1286153.21894814,189441.165862635
70014,LAKE CITY MEMORIAL TRIANGLE,333,System.Byte[],233.711195,234,QL-D3,82e108c7-94e2-4254-bb6d-f2287575323f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1280579.57523981,265621.41606088
70015,LAKE CITY PARK,487,System.Byte[],7398.287668,235,QL-D3,f0c81d6d-1edd-46a8-b0e5-b3a1540c1f4f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1280432.17461598,265729.703245878
70016,LAKE CITY URBAN HUB VILLAGE,4476,System.Byte[],10017.723151,236,QL-D3,5ba879c5-5aad-4690-a2c8-4fb4d17ef816,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281276.33598539,265978.569217965
70017,LAKE PEOPLE PARK (XACUA'BS),4439,System.Byte[],22929.0872,237,QL-D3,3a3396b6-789d-4cdb-91fc-58b1f2d4d655,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1280345.50845073,211015.48885563
70018,LAKE UNION PARK,344,System.Byte[],474955.863073,238,QL-D3,4900c6a3-7d97-42f8-9266-34433d82639e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1269624.8041704,232341.166020468
70019,LAKE WASHINGTON BOULEVARD,393,System.Byte[],87.370004,239,QL-D3,f38ab6d4-35ed-465c-a503-26d17b4d1b9e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1279551.20623356,233400.423088297
70020,LAKE WASHINGTON BOULEVARD,412,System.Byte[],4134442.540611,240,QL-D3,71046a8e-148e-46cb-94bd-34ed482030dc,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282889.2264604,213577.194690213
70021,LAKE WASHINGTON BOULEVARD,413,System.Byte[],3609992.342054,241,QL-D3,fa6d185e-6a73-4a3c-aa02-9a139b3ad1c2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1286995.61030798,208010.14545688
70022,LAKERIDGE PARK,411,System.Byte[],1548465.087073,242,QL-D3,6af391f6-7768-4e60-8b8d-c34038de30a0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1290944.37472014,187701.765470058
70023,LAKERIDGE PLAYGROUND,3972,System.Byte[],187403.294208,243,QL-D3,92925203-e31c-4fb7-a0c7-dc7cbe716dd2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1291100.93379022,189357.565308049
70024,LAKEVIEW PARK,365,System.Byte[],195992.392427,244,QL-D3,9eb5fa42-5994-46a7-a54c-2317b843030f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282417.33993697,230207.17980288
70025,LAKEVIEW PLACE,366,System.Byte[],180.091679,245,QL-D3,b0646845-3e94-4ea1-ab2c-ae594f34613a,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1272455.54161914,233150.31236805
70026,LAKEWOOD MOORAGE,4040,System.Byte[],541629.504927,246,QL-D3,fc795583-b65b-4955-84b3-cb399df6fdf4,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1286633.92533581,208731.310025051
70027,LAKEWOOD MOORAGE,4041,System.Byte[],35627.878392,247,QL-D3,4edcb36b-7886-4379-b6ac-d583821ee6cd,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1286555.04852507,208892.744413465
70028,LAKEWOOD PLAYGROUND,414,System.Byte[],85897.687968,248,QL-D3,548b92a9-6b54-4908-900e-de8488ce529e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1285693.62111406,207155.585814297
70029,LAKEWOOD TRIANGLE,4024,System.Byte[],5370.534325,249,QL-D3,ecf0c398-21b9-4ff2-82ba-105e9a9a984b,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282440.41469398,213502.105601549
70030,LAMBERT PLACE,3906,System.Byte[],1392.816058,250,QL-D3,f1d292fe-b874-4183-925b-43c46ba0212d,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282795.68366848,233911.336764634
70031,LANDING PARKWAY,3929,System.Byte[],15711.968737,251,QL-D3,2f0622aa-9ea7-4b71-bf7c-38271468f0bf,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282865.84133656,212497.713581473
70032,LANGSTON HUGHES ANNEX,256,System.Byte[],7752.438794,252,QL-D3,655280b6-f1b2-4229-97d4-843ffc509570,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1276166.94561364,223032.277814135
70033,LANGSTON HUGHES CULTURAL ARTS,256,System.Byte[],44851.883724,253,QL-D3,796fe662-95ea-46b2-b587-2f359a06707f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1276160.31242481,222816.055477545
70034,LAURELHURST PLAYFIELD,340,System.Byte[],576465.155203,254,QL-D3,5a32c2f7-6c6e-42cd-98c9-221fccb538e2,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284421.04360673,244048.982827887
70035,LAURELHURST RECREATION CENTER,4442,System.Byte[],5619.09866,255,QL-D3,f6415a9a-ef74-41d6-9518-31978e3b432f,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284541.45740789,244904.821667388
70036,LAURELHURST TRIANGLE,4162,System.Byte[],913.201189,256,QL-D3,36efab94-126a-4c20-a5c2-be8f819636b4,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1284503.26260239,241423.290244639
70037,LAVILLA MEADOWS NATURAL AREA ON THORNTON CREEK,4482,System.Byte[],190641.683251,257,QL-D3,f6c8409d-4093-4cfb-8147-5f2373d39ee0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1279235.34498864,259698.408878043
70038,LAWTON PARK,316,System.Byte[],414330.888971,258,QL-D3,fa7689ef-268c-4f4e-9dab-b47540a6cc27,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1256532.41467281,242848.968495637
70039,LESCHI PARK,367,System.Byte[],560431.786521,259,QL-D3,fe6b9d73-0a36-44c4-a9c6-b615e3dad7d0,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281869.72193773,222606.171382889
70040,LESCHI PARK AND SOUTH MOORAGE,367,System.Byte[],195185.727709,260,QL-D3,78a96d82-3fd6-4556-a2d4-18650f498b06,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1282375.23372197,222584.340717882
70041,LESCHI-LAKE DELL NATURAL AREA,263,System.Byte[],164943.715963,261,QL-D3,7bf9d36b-1f07-4b01-b882-a1890ae95515,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1281867.80494681,223934.275025889
70042,LEWIS PARK,4076,System.Byte[],163725.16718,262,QL-D3,1fa8aee0-c14a-467a-b700-79e973ffdcc8,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1275096.06750606,219552.033462301
70043,LICORICE FERN NATURAL AREA ON THORNTON CREEK,4479,System.Byte[],341025.391672,263,QL-D3,25bc5b07-dc7a-4165-886b-0a3b112f7820,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1275265.0937428,267449.121394962
70044,LICTON SPRINGS PARK,286,System.Byte[],328830.902573,264,QL-D3,f4e1a176-b0d7-4f82-8788-37eb3c5b847e,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,SeattleParks_SeattleCityGIS,3/18/2024 10:32:42 AM,1269737.31706873,258432.186672971
